scenario,rep,r2
4,50,0.4106226480893471
4,51,0.14476090328686916
4,52,0.343806434526945
4,53,0.14744835616962215
4,54,0.3927704410606275
4,55,0.36521396431982595
4,56,0.19411066315037112
4,57,0.2108141310381014
4,58,0.23177257768967074
4,59,0.3225727023214085
4,6,0.25729545982305263
4,60,0.3023210014441646
4,61,0.2574771125804482
4,62,0.2621151598538726
4,63,0.37612175919465174
4,64,0.42915586327117516
4,65,0.49246392279578594
4,66,0.49788339032876244
4,67,0.2678067069577103
4,68,0.3413978620193841
4,69,0.30800978720108774
4,7,0.18832991362227486
4,70,0.1663911975066296
4,71,0.36277652624308615
4,72,0.2290620477343152
4,73,0.22538711905457312
4,74,0.2877158960298383
4,75,0.5453592176424451
4,76,0.323630330882293
4,77,0.4460018901092529
4,78,0.275826539022674
4,79,0.21709609674211333
4,8,0.3005956577008343
4,80,0.3034193035637745
4,81,0.19198501801080922
4,82,0.23629993999990986
4,83,0.28298065168675096
4,84,0.30283256518696217
4,85,0.4190494653561771
